Block,Label
"Me trouvant seul, je me levai avec effort et me remis en route dans la direction de l'étoile sur laquelle je ne cessais de fixer les yeux.",2
"Je chantais en marchant un hymne mystérieux dont je croyais me souvenir comme l'ayant entendu dans quelque autre existence, et qui me remplissait d'une joie ineffable.",2
"En même temps, je quittais mes habits terrestres et je les dispersais autour de moi.",2
La route semblait s'élever toujours et l'étoile s'agrandir.,2
"Puis je restai les bras étendus, attendant le moment où l'âme allait se séparer du corps, attirée magnétiquement dans le rayon de l'étoile.",2
"Alors, je sentis un frisson; le regret de la terre et de ceux que j'y aimais me saisit au cœur, et je suppliai si ardemment en moi-même l'Esprit qui m'attirait à lui, qu'il me sembla que je redescendais parmi les hommes.",2
"Une ronde de nuit m'entourait;--j'avais alors l'idée que j'étais devenu très-grand,--et que, tout inondé de forces électriques, j'allais renverser tout ce qui m'approchait.",2
Il y avait quelque chose de comique dans le soin que je prenais de ménager les forces et la vie des soldats qui m'avaient recueilli.,2
"Si je ne pensais que la mission d'un écrivain est d'analyser sincèrement ce qu'il éprouve dans les graves circonstances de la vie, et si je ne me proposais un but que je crois utile, je m'arrêterais ici, et je n'essayerais pas de décrire ce que j'éprouvai ensuite dans une série de visions insensées peut-être, ou vulgairement maladives...",2
"Étendu sur un lit de camp, je crus voir le ciel se dévoiler et s'ouvrir en mille aspects de magnificences inouïes.",2
Le destin de l'âme délivrée semblait se révéler à moi comme pour me donner le regret d'avoir voulu reprendre pied de toutes les forces de mon esprit sur la terre que j'allais quitter...,2
"D'immenses cercles se traçaient dans l'infini, comme les orbes que forme l'eau troublée par la chute d'un corps; chaque région, peuplée de figures radieuses, se colorait, se mouvait et se fondait tour à tour, et une divinité, toujours la même, rejetait en souriant les masques furtifs de ses diverses incarnations, et se réfugiait enfin, insaisissable, dans les mystiques splendeurs du ciel d'Asie.",2
"Cette vision céleste, par un de ces phénomènes que tout le monde a pu éprouver dans certains rêves, ne me laissait pas étranger à ce qui se passait autour de moi.",2
"Couché sur un lit de camp, j'entendais que les soldats s'entretenaient d'un inconnu arrêté comme moi et dont la voix avait retenti dans la même salle.",2
"Par un singulier effet de vibration, il me semblait que cette voix résonnait dans ma poitrine et que mon urne se dédoublait pour ainsi dire,--distinctement partagée entre la vision et la réalité.",2
"Un instant, j'eus l'idée de me retourner avec effort vers celui dont il était question, puis je frémis en me rappelant une tradition bien connue en Allemagne, qui dit que chaque homme a un _double,_ et que, lorsqu'il le voit, la mort est proche.--Je fermai les yeux et j'entrai dans un état d'esprit confus où les figures fantasques ou réelles qui m'entouraient se brisaient en mille apparences fugitives.",2
"Un instant, je vis près do moi deux de mes amis qui me réclamaient, les soldats me désignèrent; puis la porte s'ouvrit, et quelqu'un de ma taille, dont je ne voyais pas la figure, sortit avec mes amis que je rappelais en vain.",2
-Mais on se trompe!,2
"m'écriais-je, c'est moi qu'ils sont venus chercher et c'est un autre qui sort!",2
"Je fis tant de bruit, que l'on me mit au cachot.",2
"J'y restai plusieurs heures dans une sorte d'abrutissement; enfin, les deux amis que j'avais _cru voir_ déjà vinrent me chercher avec une voiture.",2
"Je leur racontai tout ce qui s'était passé, mais ils nièrent être venus dans la nuit.",2
"Je dînai avec eux assez tranquillement; mais, à mesure que la nuit approchait, il me sembla que j'avais à redouter l'heure même qui, la veille, avait risqué de m'être fatale.",2
"Je demandai à l'un d'eux une bague orientale qu'il avait au doigt et que je regardais comme un ancien talisman, et, prenant un foulard, je la nouai autour de mon cou, en ayant soin de tourner le chaton, composé d'une turquoise, sur un point de la nuque où je sentais une douleur.",2
"Selon moi, ce point était celui par où l'âme risquerait de sortir au moment où un certain rayon, parti de l'étoile que j'avais vue la veille, coïnciderait relativement à moi avec le zénith.",2
"Soit par hasard, soit par l'effet de ma forte préoccupation, je tombai comme foudroyé, à la même heure que la veille.",2
"On me mit sur un lit, et pendant longtemps je perdis le sens et la liaison des images qui s'offrirent à moi.",2
Cet état dura plusieurs jours.,2
Je fus transporté dans une maison de santé.,2
"Beaucoup de parents et d'amis me visitèrent sans que j'en eusse, la connaissance.",2
"La seule différence pour moi de la veille au sommeil était que, dans la première, tout se transfigurait à mes yeux; chaque personne qui m'approchait semblait changée, les objets matériels avaient comme une pénombre qui en modifiait la forme, et les jeux de la lumière, les combinaisons des couleurs se décomposaient, de manière à m'entretenir dans une série constante d'impressions qui se liaient entre elles, et dont le rêve, plus dégagé des éléments extérieurs, continuait la probabilité.",2
"IV Un soir, je crus avec certitude être transporté sur les bords du Rhin.",2
En face de moi se trouvaient des rocs sinistres dont la perspective s'ébauchait dans l'ombre.,2
"J'entrai dans une maison riante, dont un rayon du soleil couchant traversait gaiement les contrevents verts que festonnait la vigne.",2
"Il me semblait que je rentrais dans une demeure connue, celle d'un oncle maternel, peintre flamand, mort depuis plus d'un siècle.",2
Les tableaux ébauchés étaient suspendus çà et là; l'un d'eux représentait la fée célèbre de ce rivage.,2
"Une vieille servante, que j'appelai Marguerite et qu'il me semblait connaître depuis l'enfance, me dit: --N'allez-vous pas vous mettre sur le lit?",2
"car vous venez de loin, et votre oncle rentrera tard; on vous réveillera pour souper.",2
Je m'étendis sur un lit à colonnes drapé de perse à grandes fleurs rouges.,2
"Il y avait en face de moi une horloge rustique accrochée au mur, et sur cette horloge un piseau qui se mit à parler comme une personne.",2
Et j'avais l'idée que l'âme de mon aïeul était dans cet oiseau; mais je ne m'étonnais pas plus de son langage et de sa forme que de me voir comme transporté d'un siècle en arrière.,2
"L'oiseau me parlait de personnes de ma famille vivantes ou mortes en divers temps, comme si elles existaient simultanément, et me dit: --Vous voyez que votre oncle avait eu soin de faire _son_ portrait d'avance...",2
"Maintenant, _elle_ est avec nous.",2
"Je portai les yeux sur une toile qui représentait une femme en costume ancien à l'allemande, penchée sur le bord du fleuve, et les yeux attirés vers une touffe de myosotis.--Cependant, la nuit s'épaississait peu à peu, et les aspects, les sons et le sentiment des lieux se confondaient dans mon esprit somnolent; je crus tomber dans un abîme qui traversait le globe.",2
"Je me sentais emporté sans souffrance par un courant de métal fondu, et mille fleuves pareils, dont les teintes indiquaient les différences chimiques, sillonnaient le sein de la terre comme les vaisseaux et les veines qui serpentent parmi les lobes du cerveau.",2
"Tous coulaient, circulaient et vibraient ainsi, et j'eus le sentiment que ces courants étaient composés d'âmes vivantes, à l'état moléculaire, que la rapidité de ce voyage m'empêchait seule de distinguer.",2
"Une clarté blanchâtre s'infiltrait peu à peu dans ces conduits, et je vis enfin s'élargir, ainsi qu'une vaste coupole, un horizon nouveau où se traçaient des lies entourées de flots lumineux.",2
"Je me trouvai sur une côte éclairée de ce jour sans soleil, et je vis un vieillard qui cultivait la terre.",2
"Je le reconnus pour le même qui m'avait parlé par la voix de l'oiseau, et, soit qu'il me parlât, soit que je le comprisse en moi-même, il devenait clair pour moi que les aïeux prenaient la forme de certains animaux pour nous visiter sur la terre, et qu'ils assistaient ainsi, muets observateurs, aux phases de notre existence.",2
Le vieillard quitta son travail et m'accompagna jusqu'à une maison qui s'élevait près de là.,2
"Le paysage qui nous entourait me rappelait celui d'un pays de la Flandre française où mes parents avaient vécu et où se trouvent leurs tombes: le champ entouré de bosquets à la lisière du bois, le lac voisin, la rivière et le lavoir, le village et sa rue qui monte, les collines de grès sombre et leurs touffes de genêts et de bruyères,--image rajeunie des lieux que j'avais aimés.",2
"Seulement, la maison où j'entrai ne m'était point connue.",2
"Je compris qu'elle avait existé dans je ne sais quel temps, et qu'en ce monde que je visitais alors, le fantôme des choses accompagnait celui du corps.",2
J'entrai dans une vaste salle où beaucoup de personnes étaient réunies.,2
Partout je retrouvais des figures connues.,2
"Les traits des parents morts que j'avais pleures se trouvaient reproduits dans d'autres qui, vêtus de costumes plus anciens, me faisaient le même accueil paternel.",2
Ils paraissaient s'être assemblés pour un banquet de famille.,2
Un de ces parents vint à moi et m'embrassa tendrement.,2
"Il portait un costume ancien dont les couleurs semblaient pâlies, et sa figure souriante, sous ses cheveux poudrés, avait quelque ressemblance avec la mienne.",2
"Il me semblait plus précisément vivant que les autres, et pour ainsi dire en rapport plus volontaire avec mon esprit.",2
--C'était mon oncle.,2
"Il me fit placer près de lui, et une sorte de communication s'établit entre nous; car je ne puis dire que j'entendisse sa voix; seulement, à mesure que ma pensée se portait sur un point, l'explication m'en devenait claire aussitôt, et les images se précisaient devant mes yeux comme des peintures animées.",2
--Cela est donc vrai!,2
"disais-je avec ravissement, nous sommes immortels et nous conservons ici les images, du monde que nous avons habité.",2
Quel bonheur de songer que tout ce que nous avons aimé existera toujours autour de nous!...,2
J'étais bien fatigué de la vie!,2
"--Ne te hâte pas, dit-il, de te réjouir, car tu appartiens encore au monde d'en haut et tu as à supporter de rudes années d'épreuves.",2
"Le séjour qui t'enchante a lui-même ses douleurs, ses luttes et ses dangers.",2
La terre où nous avons vécu est toujours le théâtre où se nouent et se dénouent nos destinées; nous sommes les rayons du feu central qui l'anime et qui déjà s'est affaibli ...,2
--Eh quoi!,2
"dis-je, la terre pourrait mourir, et nous serions envahis par le néant?",2
"--Le néant, dit-il, n'existe pas dans le sens qu'on l'entend; mais la terre est elle-même un corps matériel dont la somme des esprits est l'âme.",2
"La matière ne peut pas plus périr que l'esprit, mais elle peut se modifier selon le bien et selon le mal.",2
Notre passé et notre avenir sont solidaires.,2
"Nous vivons dans notre race, et notre race vit en nous.",2
"Cette idée me devint aussitôt sensible, et, comme si les murs de la salle se fussent ouverts sur des perspectives infinies, il me semblait voir une chaîne non interrompue d'hommes et de femmes en qui j'étais et qui étaient moi-même; les costumes de tous les peuples, les images de tous les pays apparaissaient distinctement à la fois, comme si mes facultés d'attention s'étaient multipliées sans se confondre, par un phénomène d'espace analogue à celui du temps qui concentre un siècle d'action dans une minute de rêve.",2
Mon étonnement s'accrut en voyant que cette immense énumération se composait seulement des personnes qui se trouvaient dans la salle et dont j'avais vu les images se diviser et se combiner en mille aspects fugitifs.,2
"--Nous sommes sept, dis-je à mon oncle.",2
"--C'est en effet, dit-il, le nombre typique de chaque famille humaine, et, par extension, sept fois sept, et davantage[1].",2
"Je ne puis espérer de faire comprendre cette réponse, qui pour moi-même est restée très-obscure.",2
La métaphysique ne me fournit pas de termes pour la perception qui me vint alors du rapport de ce nombre de personnes avec l'harmonie générale.,2
"On conçoit bien dans le père et la mère l'analogie des forées électriques de la nature; mais comment établir les centres individuels émanés d'eux,--dont ils émanent, comme une _figure_ animique collective, dont la combinaison serait à la fois multiple et bornée?",2
"Autant vaudrait demander compte à la fleur du nombre de ses pétales ou des divisions de sa corolle ..., au sol des figures qu'il trace, au soleil des couleurs qu'il produit.",2
[1] Sept était le nombre de la famille de Noé; mais l'un des sept se rattachait mystérieusement aux générations antérieures des Éloïm!...,2
...,2
"L'imagination, comme un éclair, me représenta les dieux multiples de l'Inde comme de» images de la famille pour ainsi dire primitivement concentrée.",2
"Je frémis d'aller plus loin, car dans la Trinité réside encore on mystère redoutable...",2
Nous sommes nés sous la loi biblique ...,2
V Tout changeait de forme autour de moi.,2
L'esprit avec qui je m'entretenais n'avait plus le même aspect.,2
C'était un jeune homme qui désormais recevait plutôt de moi les idées qu'il ne me les communiquait...,2
Étais-je allé trop loin dans ces hauteurs qui donnent le vertige?,2
"Il me sembla comprendre que ces questions étaient obscures ou dangereuses, même pour les esprits du monde que je percevais alors...",2
Peut-être aussi un pouvoir supérieur m'interdisait-il ces recherches.,2
Je me vis errant dans les rues d'une cité très-populeuse et inconnue.,2
Je remarquai qu'elle était bossuée de collines et dominée par un mont tout couvert d'habitations.,2
"A travers le peuple de cette capitale, je distinguais certains hommes qui paraissaient appartenir à une nation particulière; leur air vif, résolu, l'accent énergique de leurs traits, me faisaient songer aux races indépendantes et guerrières des pays de montagnes ou de certaines îles peu fréquentées par les étrangers; toutefois, c'est au milieu d'une grande ville et d'une population mélangée et banale qu'ils savaient maintenir ainsi leur individualité farouche.",2
Qu'étaient donc ces hommes?,2
Mon guide me fit gravir des rues escarpées et bruyantes où retentissaient les bruits divers de l'industrie.,2
"Nous montâmes encore par de longues séries d'escaliers, au delà desquels la vue se découvrit.",2
"Çà et là, des terrasses revêtues de treillages, des jardinets ménagés sur quelques espaces aplatis, des toits, des pavillons légèrement construits, peints et sculptés avec une capricieuse patience: des perspectives reliées par de longues traînées de verdures grimpantes séduisaient l'œil et plaisaient à l'esprit comme l'aspect d'une oasis délicieuse, d'une solitude ignorée au-dessus du tumulte et de ces bruits d'en bas, qui là n'étaient plus qu'un murmure.",2
"On a souvent parlé de nations proscrites, vivant dans l'ombre des nécropoles et des catacombes; c'était ici le contraire sans doute.",2
"Une race heureuse s'était créé cette retraite aimée des oiseaux, des fleurs, de l'air pur et de la clarté.",2
"--Ce sont, me dit mon guide, les anciens habitants de cette montagne qui domine la ville où nous sommes en ce moment.",2
"Longtemps ils y ont vécu simples de mœurs, aimants et justes, conservant les vertus naturelles des premiers jours du monde.",2
Le peuple environnant les honorait et se modelait sur eux.,2
"Du point où j'étais alors, je descendis, suivant mon guide, dans une de ces hautes habitations dont les toits réunis présentaient cet aspect étrange.",2
Il me semblait que mes pieds s'enfonçaient dans les couches successives des édifices de différents âges.,2
"Ces fantômes de constructions en découvraient toujours d'autres où se distinguait le goût particulier de chaque siècle, et cela me représentait l'aspect des fouilles que l'on fait dans les cités antiques, si ce n'est que c'était aéré, vivant, traversé des mille jeux de la lumière.",2
Je me trouvai enfin dans une vaste chambre où je vis un vieillard travaillant devant une table à je ne sais quel ouvrage d'industrie.,2
"Au moment où je franchissais la porte, un homme vêtu de blanc, dont je distinguais mal la figure, me menaça d'une arme qu'il tenait à la main; mais celui qui m'accompagnait lui fit signe de s'éloigner.",2
Il semblait qu'on eût voulu m'empêcher de pénétrer le mystère de ces retraites.,2
"Sans rien demander à mon guide, je compris par intuition que ces hauteurs et en même temps ces profondeurs étaient la retraite des habitants primitifs de la montagne.",2
"Bravant toujours le flot envahissant des accumulations de races nouvelles, ils vivaient là, simples de mœurs, aimants et justes, adroits, fermes et ingénieux,--et pacifiquement vainqueurs des masses aveugles qui avaient tant de fois envahi leur héritage.",2
Eh quoi!,2
"ni corrompus, ni détruits, ni esclaves!",2
"purs, quoique ayant vaincu l'ignorance!",2
"conservant dans l'aisance les vertus de la pauvreté!--Un enfant s'amusait à terre avec des cristaux, des coquillages et des pierres gravées, faisant sans doute un jeu d'une étude.",2
"Une femme âgée, mais belle encore, s'occupait des soins du ménage.",2
"En ce moment, plusieurs jeunes gens entrèrent avec bruit, comme revenant de leurs travaux.",2
"Je m'étonnais de les voir tous vêtus de blanc; mais il paraît que c'était une illusion de ma vue; pour la rendre sensible, mon guide se mit à dessiner leur costume qu'il teignit de couleurs vives, me faisant comprendre qu'ils étaient ainsi en réalité.",2
"La blancheur qui m'étonnait provenait peut-être d'un éclat particulier, d'un jeu de lumière où se confondaient les teintes ordinaires du prisme.",2
Je sortis de la chambre et je me vis sur une terrasse disposée en parterre.,2
Là se promenaient et jouaient des jeunes filles et des enfants.,2
"Leurs vêtements me paraissaient blancs comme les autres, mais ils étaient agrémentés par des broderies de couleur rose.",2
"Ces personnes étaient si belles, leurs traits si gracieux, et l'éclat de leur âme transparaissait si vivement à travers leurs formes délicates, qu'elles inspiraient toutes une sorte d'amour sans préférence et sans désir, résumant tous les enivrements des passions vagues de la jeunesse.",2
Je ne puis rendre le sentiment que j'éprouvai au milieu de ces êtres charmants qui m'étaient chers sans que je les connusse.,2
"C'était comme une famille primitive et céleste, dont les yeux souriants cherchaient les miens avec une douce compassion.",2
"Je me mis à pleurer à chaudes larmes, comme au souvenir d'un paradis perdu.",2
"Là, je sentis amèrement que j'étais un passant dans ce monde à la fois étranger et chéri et je frémis à la pensée que je devais retourner dans la vie.",2
"En vain, femmes et enfants se pressaient autour de moi comme pour me retenir.",2
"Déjà leurs formes ravissantes se fondaient en vapeurs confuses; ces beaux visages pâlissaient, et ces traits accentués, ces yeux étincelants se perdaient dans une ombre où luisait encore le dernier éclair du sourire ...",2
"Telle fut cette vision, ou tels furent du moins les détails principaux dont j'ai gardé le souvenir.",2
"L'état cataleptique où je m'étais trouvé pendant plusieurs jours me fut expliqué scientifiquement, et les récits de ceux qui m'avaient vu ainsi me causaient une sorte d'irritation quand je voyais qu'on attribuait à l'aberration d'esprit les mouvements ou les paroles coïncidant avec les diverses phases de ce qui constituait pour moi une série d'événements logiques.",2
"J'aimais davantage ceux de mes amis qui par une patiente complaisance ou par suite d'idées analogues aux miennes, me faisaient faire de longs récits des choses que j'avais vues en esprit.",2
L'un d'eux me dit en pleurant: --N'est-ce pas que c'est vrai qu'il y a un Dieu?,2
--Oui!,2
lui dis-je avec enthousiasme.,2
Et nous nous embrassâmes comme deux frères de cette patrie mystique que j'avais entrevue.--Quel bonheur je trouvai d'abord dans cette conviction!,2
Ainsi ce doute éternel de l'immortalité de l'âme qui affecte les meilleurs esprits se trouvait résolu pour moi.,2
"Plus de mort, plus de tristesse, plus d'inquiétude.",2
"Ceux que j'aimais, parents, amis, me donnaient des signes certains de leur existence éternelle, et je n'étais plus séparé d'eux que par les heures du jour.",2
J'attendais celles de la nuit dans une douce mélancolie.,2
VI Un rêve que je fis encore me confirma dans cette pensée.,2
Je me trouvai tout à coup dans une salle qui faisait partie de la demeure de mon aïeul.,2
Elle semblait s'être agrandie seulement.,2
